index,qid1,qid2,qid2_13_text,qid8_text,qid9_text,qid5,qid5_9_text,qid50,qid50_11_text,qid53_text,qid10_1,qid10_2,qid10_3,qid10_4,qid10_5,qid13,qid15_text,qid3,qid4,qid6,qid7,qid7_9_text,qid16,qid17,qid18,qid19_text,qid20,qid21,qid21_6_text,qid22_text,qid39,qid40_text,qid41_text,qid42_text,qid54_text,qid55_text,qid56,qid56_9_text,qid23,qid24_text,qid26,qid25_text,qid27_text,qid52,qid52_3_text,qid28_1,qid28_2,qid49_text,qid38_text,qid43_nps_group,qid43,qid44_text,qid58,qid59_text,q_unansweredpercentage,q_unansweredquestions,duration_secs
11,"Food Truck Festival,T-shirt or swag giveaways,UPBeat Spring Concert,Thwing Tuesday","Swag/giveaway events ,Major shows or performances (comedians, drone show, etc.) ,Sports/spectator events ",[],"['anything', 'animal']",[],"Free food/snacks,Socializing/meeting new people ,Live entertainment",[],"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese)",[],[],10.0,,,,,Yes,[],Weekday lunchtime (12–2pm),"Huge (300-600 people),Medium (30-80 people)",Either is fine,"Didn’t hear about it,Bad timing,Too crowded",[],"Wednesday ,Thursday ,Friday ",Afternoon (12pm–4pm) ,Yes,"['le', 'time', 'would', 'likely', 'go', 'event']",A week,"Email,Social media ,Posters/flyers ",[],['email'],Sophomore,"['nutritional', 'biochemistry']","['washington', 'dc']",[],"['soccer', 'game']",[],"Sports games (Guardians, Cavs, Browns, Monsters),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",[],Yes,[],No,[],"['event', 'allow', 'friend', 'engage', 'meeting', 'new', 'people']",,[],M,L,[],[],Passive,7.0,[],Ninja Creami,[],0.175,"QID9,QID52,QID53,QID15,QID59,QID38,QID44",378.0
12,"Food Truck Festival,T-shirt or swag giveaways,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Spring Comedian at Severance Hall","Food Festivals ,Swag/giveaway events ,Pop-up cafes (e.g., bakery, matcha) ",[],"['giveaway', 'arent', 'tshirts']",['springfest'],"Free food/snacks,Swag (shirts, water bottles, etc.) ",[],"Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Desserts/sweets focused",[],['yytime'],10.0,25.0,300.0,200.0,0.0,Yes,[],"Weekday lunchtime (12–2pm),Saturday afternoons ,Sunday afternoons ","Large (80-150 people) ,Medium (30-80 people)",Either is fine,"Too crowded,Didn’t interest me,Travel time",[],"Tuesday ,Thursday ,Saturday ,Sunday",Afternoon (12pm–4pm) ,Yes,"['avaliable', 'evening', 'would', 'still', 'willing', 'really', 'good']",Two weeks or more,"Email,Social media ",[],['email'],Senior,['biochemistry'],"['wisconsin', 'u']",['particularly'],['particularly'],"['lunar', 'new', 'year']","Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",[],Yes,[],No,[],"['frequent', 'event']",,[],S,S,[],"['nintendo', 'switch']",Passive,7.0,"['better', 'organization', 'event']",Ninja Creami,"['le', 'short', 'answer']",0.025,QID52,401.0
13,"Food Truck Festival,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),Thwing Tuesday","Food Festivals ,Pop-up cafes (e.g., bakery, matcha) ,Luncheons or mixers",[],[],[],Free food/snacks,[],"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Indian/South Asian,Desserts/sweets focused",[],[],,,,,0.0,No,[],"Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ","Huge (300-600 people),Large (80-150 people) ",Either is fine,"Event cost,Didn’t interest me,Travel time",[],"Monday,Tuesday ,Wednesday ,Thursday ,Friday ","Evening (4pm–8pm) ,Night (after 8pm)",Yes,[],A week,"Email,Social media ",[],"['email', 'instagram', 'cg']",Senior,['ee'],"['los', 'angeles', 'ca']",[],[],[],"Sports games (Guardians, Cavs, Browns, Monsters),Food and market experiences (West Side Market, Little Italy, AsiaTown)",[],Yes,[],No,[],[],,[],M,M,[],"['anything', 'would', 'useful', 'house', 'school', 'something', 'food', 'related']",Passive,8.0,[],Ninja Creami,[],0.282051282051282,"QID9,QID8,QID52,QID42,QID19,QID53,QID54,QID27,QID59,QID55,QID44",433.0
14,T-shirt or swag giveaways,"Food Festivals ,Swag/giveaway events ,Concerts or live music ",[],"['sporting', 'game']","['aa', 'bowl']","Free food/snacks,Swag (shirts, water bottles, etc.) ,Performance",[],"Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese)",[],"['ha', 'ahn']",0.0,20.0,0.0,0.0,20.0,Yes,[],"Weekday lunchtime (12–2pm),Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ",Large (80-150 people) , Require advance registration ,"Bad timing,Too crowded,Required registration",[],"Monday,Wednesday ,Friday ,Saturday ,Sunday",Afternoon (12pm–4pm) ,Yes,[],A week,"Email,Social media ",[],['email'],Senior,['biochem'],['cincinnati'],[],[],[],"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown)",[],Yes,[],No,[],[],,[],L,L,[],"['hoodie', 'shirt']",Passive,7.0,[],Ninja Creami,[],0.125,"QID52,QID19,QID27,QID59,QID44",365.0
15,"T-shirt or swag giveaways,UPBeat Spring Concert,Thwing Tuesday,Club collaborations (Mahjong, Quidditch, Learn to Be, etc.) ,Arts & Crafts (e.g., Brightening Blooms, UPBling)","Concerts or live music ,Major shows or performances (comedians, drone show, etc.) ,Sports/spectator events ",[],"['giveaway', 'brown', 'game']",[],"Free food/snacks,Performance,Live entertainment",[],"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato)",[],"['daves', 'hot', 'chicken']",10.0,50.0,350.0,350.0,10.0,Yes,[],"Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ","Gigantic (>1000 people),Huge (300-600 people),Large (80-150 people) ", Require advance registration ,"Didn’t hear about it,Event cost,Didn’t interest me",[],"Wednesday ,Thursday ,Friday ,Saturday ,Sunday",Evening (4pm–8pm) ,Yes,[],A week,"Email,Social media ",[],"['social', 'medium']",Senior,"['computer', 'science', 'finance']","['columbus', 'ohio']",['really'],"['sporty', 'event', 'pickleball', 'etc']",['really'],"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum)",[],Yes,[],No,[],[],,[],M,L,[],"['blanket', 'hoodies', 'sweatpants']",Passive,7.0,[],Ninja Creami,[],0.15,"QID9,QID52,QID19,QID27,QID59,QID44",415.0
16,"T-shirt or swag giveaways,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),UPBeat Spring Concert,Thwing Tuesday","Swag/giveaway events ,Off-campus experiences or trips ,Sports/spectator events ",[],"['casino', 'night']","['sport', 'event', 'guardian', 'cavs', 'brown']","Free food/snacks,Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ",[],"American comfort (burgers, BBQ, wings),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.)",[],['cilantro'],5.0,5.0,10.0,10.0,5.0,Yes,[],"Weekday late afternoon (4–6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ",Large (80-150 people) , Require advance registration ,"Didn’t hear about it,Bad timing,Too crowded,Required registration,Event cost",[],"Friday ,Saturday ","Evening (4pm–8pm) ,Night (after 8pm)",Yes,"['busy', 'studying']",Two weeks or more,"Email,Social media ",[],['email'],Sophomore,"['electrical', 'engineering']","['mclean', 'virginia']",[],[],[],"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",[],Usually,[],No,[],"['participating', 'event']",Other:,['none'],L,L,[],"['gift', 'card', 'appliance', 'video', 'game', 'console']",Passive,8.0,"['offer', 'free', 'stuff']",Ninja Creami,[],0.0,,378.0
17,"Food Truck Festival,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),Drone Show ,Thwing Tuesday","Swag/giveaway events ,Off-campus experiences or trips ,Concerts or live music ",[],['drone_show'],"['upb', 'diamond', 'skii', 'trip']","Free food/snacks,Socializing/meeting new people ,Live entertainment",[],"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,Desserts/sweets focused",[],['tacologist'],10.0,30.0,400.0,400.0,100.0,Yes,[],"Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Gigantic (>1000 people),Huge (300-600 people),Large (80-150 people) ", Require advance registration ,"Didn’t hear about it,Bad timing,Too crowded,Event cost,Didn’t interest me",[],"Wednesday ,Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ,Night (after 8pm)",Yes,"['le', 'time', 'commitment']",A week,"Email,Social media ,Posters/flyers ,Friends",[],['email'],Sophomore,['nursing'],['nj'],['n'],[],[],"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",[],Yes,[],No,[],['friend'],,[],S,M,[],"['ninja_creami', 'speaker', 'blender', 'headphone', 'apple', 'watch']",Passive,8.0,"['fun', 'activity']",Ninja Creami,[],0.05,"QID52,QID59",403.0
18,"T-shirt or swag giveaways,UPBeat Spring Concert","Concerts or live music ,Major shows or performances (comedians, drone show, etc.) ,Club or organization collaborations ",[],[],[],"Performance,Live entertainment",[],"Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese)",[],['swensons'],5.0,,,,5.0,Yes,[],"Weekday evening (after 6pm) ,Friday evenings,Saturday evenings ","Gigantic (>1000 people),Huge (300-600 people)",Walk-in Only (First come first serve),"Didn’t hear about it,Required registration,Have beef with UPB",[],"Monday,Wednesday ,Friday ,Saturday ","Evening (4pm–8pm) ,Night (after 8pm)",No,[],Two weeks or more,"Email,Friends",[],"['probably', 'follow', 'upb', 'instagram']",Senior,"['comp', 'e']",['stl'],"['toasted', 'ravioli']","['cycling', 'riding', 'bike']",[],"Sports games (Guardians, Cavs, Browns, Monsters),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum)",[],Yes,[],No,[],[],Vegetarian,[],L,L,[],"['higherquality', 'tshirt', 'opposed', 'cheaper', 'hoodie', 'go', 'larger', 'apparel', 'item', 'id', 'love', 'something', 'use', 'long', 'time']",Passive,8.0,"['le', 'event', 'need', 'register', 'advance', 'maybe', 'register', 'advance', 'rewarded']",Ninja Creami,[],0.1538461538461538,"QID9,QID8,QID15,QID27,QID59,QID55",480.0
19,I'm a freshman!,"Food Festivals ,Swag/giveaway events ,Concerts or live music ",[],['music'],['music'],"Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ,Live entertainment",[],"Asian (Chinese, Japanese, Korean, Thai, etc.)",[],['mitchell'],10.0,10.0,0.0,0.0,10.0,Yes,[],"Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ","Huge (300-600 people),Large (80-150 people) ,Medium (30-80 people)",Either is fine,Didn’t hear about it,[],"Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ,Night (after 8pm)",Yes,['lesso'],A week,Social media ,[],['email'],Freshman,['neuroscience'],"['new', 'york']",['chinese'],"['pickle', 'ball']",[],"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown)",[],Yes,[],No,[],['social'],,[],S,S,[],['hoodies'],,,['social'],Ninja Creami,[],0.0256410256410256,QID52,300.0
20,"Food Truck Festival,T-shirt or swag giveaways,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Thwing Tuesday,Arts & Crafts (e.g., Brightening Blooms, UPBling)","Pop-up cafes (e.g., bakery, matcha) ,Arts & Crafts  ,Workshops/skill-building ",[],"['murder', 'mystery', 'event', 'really', 'cool', 'really', 'benefitted', 'upb', 'involvement']","['upb', 'bakery', 'really', 'fun']","Free food/snacks,Swag (shirts, water bottles, etc.) ,Live entertainment",[],"American comfort (burgers, BBQ, wings),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Desserts/sweets focused",[],"['sure', 'bakery', 'around', 'campus', 'really', 'good']",0.0,0.0,0.0,0.0,0.0,Yes,[],"Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Gigantic (>1000 people),Huge (300-600 people),Small (<20 people)", Require advance registration ,"Event cost,Travel time",[],"Friday ,Saturday ,Sunday","Morning (8am–12pm) ,Afternoon (12pm–4pm) ,Evening (4pm–8pm) ",No,[],A week,"Email,Posters/flyers ,Friends",[],['email'],Junior,['chemistry'],['connecticut'],['nope'],"['baking', 'mystery']",['nope'],"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",[],Yes,[],No,[],"['event', 'lot', 'teamwork']",,[],M,M,[],"['sweatshirt', 'sweatpants', 'maybe', 'cooking', 'appliance', 'like', 'pot', 'pan', 'ninja', 'product']",Passive,8.0,"['making', 'sure', 'there', 'enough', 'swag', 'food', 'everyone', 'signed', 'ip']",Ninja Creami,['nope'],0.0256410256410256,QID52,414.0
21,"Food Truck Festival,T-shirt or swag giveaways,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),UPBeat Spring Concert,Spring Comedian at Severance Hall,Drone Show ,Thwing Tuesday","Swag/giveaway events ,Major shows or performances (comedians, drone show, etc.) ,Arts & Crafts  ",[],"['trip', 'cedar_point']",['spring_comedian'],"Free food/snacks,Swag (shirts, water bottles, etc.) ",[],"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),African/Caribbean",[],['barrio'],5.0,20.0,150.0,75.0,15.0,Yes,[],"Weekday lunchtime (12–2pm),Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ","Huge (300-600 people),Large (80-150 people) ,Medium (30-80 people)",Either is fine,"Didn’t hear about it,Bad timing,Too crowded,Event cost,Didn’t interest me",[],"Monday,Wednesday ,Friday ",Afternoon (12pm–4pm) ,Yes,"['le', 'time']",Two weeks or more,"Email,Friends",[],['email'],Senior,"['mechanical', 'aerospace', 'engineering']","['new', 'jersey']",[],"['rock', 'climbing']",['easter'],"Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",[],Usually,[],No,[],[],Gluten Free,[],M,M,[],"['hat', 'blanket']",Passive,7.0,[],Ninja Creami,[],0.0975609756097561,"QID24,QID27,QID44,QID59",434.0
22,None of these,"Food Festivals ,Swag/giveaway events ,Pop-up cafes (e.g., bakery, matcha) ",[],[],[],"Free food/snacks,Swag (shirts, water bottles, etc.) ",[],"Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.)",[],['chipotle'],0.0,0.0,0.0,0.0,0.0,Yes,[],"Friday evenings,Saturday afternoons ,Saturday evenings ","Huge (300-600 people),Large (80-150 people) ,Medium (30-80 people)",Either is fine,"Didn’t hear about it,Bad timing,Too crowded,Event cost",[],"Monday,Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,"['longer', 'study', 'time', 'yes']",A week,"Email,Social media ,Friends",[],['email'],Freshman,['nursing'],['florida'],['food'],"['korean', 'culture']","['april', 'fool', 'day']","Sports games (Guardians, Cavs, Browns, Monsters),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",[],Yes,[],No,[],"['fun', 'event', 'lot', 'people']",,[],M,M,[],"['headphone', 'tv', 'hoodies', 'electric', 'scooter', 'airpods', 'iphone']",,,"['bigger', 'space', 'crowded', 'lot', 'people']",Ninja Creami,['good'],0.0769230769230769,"QID52,QID8,QID9",439.0
23,"Food Truck Festival,T-shirt or swag giveaways,Drone Show ,Thwing Tuesday","Food Festivals ,Swag/giveaway events ,Pop-up cafes (e.g., bakery, matcha) ",[],"['therapy', 'dog', 'final', 'calming', 'cute']","['acai', 'bowl', 'event', 'really', 'tasty', 'different', 'event', 'enjoyed']","Free food/snacks,Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ",[],"Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Desserts/sweets focused",[],"['mango', 'mango', 'tacologist']",5.0,10.0,,,5.0,No,[],"Weekday late afternoon (4–6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ",Large (80-150 people) , Require advance registration ,Too crowded,[],"Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,['yes'],A week,"Email,Social media ",[],['email'],Junior,['finance'],"['new', 'york']",['italian'],"['unique', 'food']",['isnt'],"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown)",[],Yes,[],No,[],"['nothing', 'particular']",Other:,[],S,S,[],"['really', 'want', 'ninja_creami', 'case', 'merch', 'always', 'nice', 'shirt']",Passive,8.0,"['try', 'spread', 'time', 'pick', 'event', 'make', 'line', 'bit', 'shorter']",Ninja Creami,"['nope', 'great']",0.0,,510.0
24,"Food Truck Festival,T-shirt or swag giveaways,Spring Comedian at Severance Hall,Thwing Tuesday","Food Festivals ,Swag/giveaway events ,Sports/spectator events ",[],"['cavs', 'game', 'couldnt', 'make', 'last', 'one']","['cavs', 'game']","Free food/snacks,Swag (shirts, water bottles, etc.) ,Live entertainment",[],"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,African/Caribbean,Desserts/sweets focused",[],[],0.0,10.0,,,0.0,Yes,[],"Weekday lunchtime (12–2pm),Weekday evening (after 6pm) ",No preference,Either is fine,"Didn’t hear about it,Bad timing,Required registration,Other:","['couldnt', 'register', 'due', 'small', 'availability']","Monday,Tuesday ,Wednesday ,Thursday ,Friday ","Morning (8am–12pm) ,Evening (4pm–8pm) ,Night (after 8pm)",Yes,"['still', 'go', 'event', 'one', 'dont', 'take', 'much', 'time']",A week,"Email,Social media ,Posters/flyers ,Friends",[],[],Senior,['bme'],['boston'],[],[],[],"Sports games (Guardians, Cavs, Browns, Monsters),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown)",[],Usually,[],No,[],[],,[],L,XL,[],['anything'],Passive,7.0,[],Air Fryer,[],0.2682926829268293,"QID52,QID42,QID53,QID24,QID54,QID15,QID27,QID59,QID22,QID55,QID44",301.0
25,"Food Truck Festival,T-shirt or swag giveaways,Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),Spring Comedian at Severance Hall,Thwing Tuesday","Swag/giveaway events ,Off-campus experiences or trips ,Sports/spectator events ",[],"['trip', 'kalahari', 'fall', 'sweek']","['trip', 'kalahari', 'fall', 'sweek']","Free food/snacks,Swag (shirts, water bottles, etc.) ,Live entertainment",[],"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Desserts/sweets focused",[],['cilantro'],25.0,100.0,200.0,200.0,20.0,Yes,[],"Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Gigantic (>1000 people),Huge (300-600 people),Large (80-150 people) ",Either is fine,"Didn’t hear about it,Bad timing,Required registration,Event cost,Didn’t interest me",[],"Monday,Wednesday ,Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,[],A week,"Social media ,Posters/flyers ,Friends",[],['postersflyers'],Senior,['prelaw'],"['cleveland', 'ohio']",[],"['cleveland', 'sport']",[],"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",[],Usually,[],No,[],[],,[],L,L,[],"['hoodies', 'sweatpants', 'shirt']",Passive,8.0,"['spot', 'best', 'event']",Ninja Creami,[],0.1463414634146341,"QID52,QID42,QID19,QID24,QID27,QID55",468.0
26,"T-shirt or swag giveaways,UPBeat Spring Concert","Concerts or live music ,Major shows or performances (comedians, drone show, etc.) ,Sports/spectator events ",[],"['event', 'like', 'spring', 'fest', 'maybe', 'fall']","['spring', 'fest']","Swag (shirts, water bottles, etc.) ,Competition",[],"Mexican/Latin (tacos, burritos, empanadas),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Desserts/sweets focused",[],"['authentic', 'latin', 'food', 'taco', 'barrio', 'cilantro', 'support', 'small', 'business']",10.0,5.0,,,10.0,Yes,[],"Weekday evening (after 6pm) ,Saturday afternoons ,Sunday afternoons ,Sunday evenings ",Gigantic (>1000 people),Either is fine,"Required registration,Didn’t interest me",[],"Friday ,Saturday ,Sunday",Afternoon (12pm–4pm) ,Yes,[],A week,Email,[],"['social', 'medium']",Junior,"['civil', 'engineering', 'business']","['colony', 'tx']",['mexicanlatin'],"['fun', 'activity']",[],"Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",[],Usually,[],No,[],[],Other:,[],S,M,[],"['case', 'merch', 'shortspants', 'gift', 'card', 'euclid', 'restaurant', 'even', 'case', 'cash']",Passive,8.0,"['le', 'crowded', 'efficient']",Ninja Creami,"['try', 'easy']",0.0975609756097561,"QID19,QID24,QID27,QID55",375.0
27,"T-shirt or swag giveaways,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),UPBeat Spring Concert,Drone Show ,Thwing Tuesday,Club collaborations (Mahjong, Quidditch, Learn to Be, etc.) ,Arts & Crafts (e.g., Brightening Blooms, UPBling)","Food Festivals ,Concerts or live music ,Sports/spectator events ",[],"['concert', 'maybe', 'host', 'cleveland', 'student', 'band', 'ticket', 'giveaway', 'big', 'concert']",[],"Free food/snacks,Socializing/meeting new people ,Live entertainment",[],"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,African/Caribbean,Desserts/sweets focused,Other:","['love', 'free_food']","['bakery', 'like', 'goldies', 'maybe', 'love', 'bagel', 'donut']",0.0,15.0,100.0,100.0,30.0,Yes,[],"Weekday lunchtime (12–2pm),Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ",No preference,Either is fine,"Bad timing,Required registration",[],"Thursday ,Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",No,[],3–5 days before,"Email,Social media ,Posters/flyers ",[],"['flyer', 'definitely']",Sophomore,['nursing'],[],[],[],[],"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",[],Usually,"['campus', 'group', 'really', 'difficult', 'use', 'specifically', 'searching', 'event', 'newsletter', 'flyer', 'much', 'easier']",No,[],[],Vegetarian,[],M,L,[],"['sweatpants', 'would', 'love', 'branded', 'comfy', 'sweatpants', 'love', 'sticker']",Passive,7.0,[],Ninja Creami,"['specific', 'short', 'answer', 'question', 'better', 'hard', 'provide', 'general', 'feedback', 'without', 'structure', 'one', 'good']",0.15,"QID9,QID42,QID54,QID27,QID55,QID44",500.0
28,"T-shirt or swag giveaways,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),UPBeat Spring Concert,Drone Show ,Thwing Tuesday,Club collaborations (Mahjong, Quidditch, Learn to Be, etc.) ,Arts & Crafts (e.g., Brightening Blooms, UPBling)","Swag/giveaway events ,Pop-up cafes (e.g., bakery, matcha) ,Concerts or live music ",[],[],[],"Free food/snacks,Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ",[],"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Indian/South Asian,Desserts/sweets focused",[],"['tour', 'le', 'jours', 'paris_baguette']",5.0,20.0,0.0,0.0,0.0,Yes,[],"Weekday lunchtime (12–2pm),Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ,Saturday afternoons ,Sunday afternoons ,Sunday evenings ,I will attend all events","Large (80-150 people) ,Medium (30-80 people),Small (<20 people)", Require advance registration ,"Didn’t hear about it,Too crowded,Event cost,Didn’t interest me",[],"Monday,Tuesday ,Wednesday ,Thursday ,Friday ,Saturday ,Sunday","Morning (8am–12pm) ,Afternoon (12pm–4pm) ,Evening (4pm–8pm) ,Night (after 8pm)",Yes,['yes'],A week,"Email,Social media ,Posters/flyers ,Friends,Tabling",[],['email'],Senior,['psychology'],['nyc'],[],[],"['chinese', 'new', 'year', 'midautumn', 'festival']","Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",[],Usually,[],No,[],"['genuinely', 'care', 'student', 'small', 'talk']",,[],L,XL,[],"['potsgift', 'card']",Passive,8.0,"['lot', 'time', 'student', 'cut', 'line', 'seems', 'unfair', 'student', 'early', 'line', 'get', 'longer', 'pushing', 'back', 'witness', 'mango', 'mango', 'event', 'spring', 'semester']",Air Fryer,"['think', 'seems', 'good', 'far']",0.1463414634146341,"QID9,QID8,QID52,QID42,QID24,QID54",517.0
