StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_DuplicateRespondent,Q_BallotBoxStuffing,QID47_Browser,QID47_Version,QID47_Operating System,QID47_Resolution,QID48,4,5,5_13_TEXT,6,7,8,8_9_TEXT,9,9_11_TEXT,10,11_1,11_2,11_3,11_4,11_5,12,13,14,15,16,17,17_9_TEXT,18,19,20,21,22,23,23_6_TEXT,24,25,26,27,28,29,30,31,31_9_TEXT,32,33,34,35,36,37,37_3_TEXT,38_1,38_2,39,40,41_NPS_GROUP,41,42,43,44,Q_StraightliningCount,Q_StraightliningPercentage,Q_StraightliningQuestions,Q_UnansweredPercentage,Q_UnansweredQuestions
2025-08-24 21:02:28,2025-08-24 21:08:25,IP Address,76.35.213.70,100,357,True,2025-08-24 21:08:26,R_62GcSKz444CD9vD,,,,,41.4722,-81.745,anonymous,EN,0.8999999761581421,,,Safari iPhone,18.6,iPhone,390x844,imc40,"Food Truck Festival,T-shirt or swag giveaways,UPBeat Spring Concert,Arts & Crafts (e.g., Brightening Blooms, UPBling)","Swag/giveaway events ,Pop-up cafes (e.g., bakery, matcha) ,Concerts or live music ",,Concerts and pop up matcha stands,"Glow in the dark painting ","Free food/snacks,Swag (shirts, water bottles, etc.) ",,"Mexican/Latin (tacos, burritos, empanadas),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Desserts/sweets focused",,"Brassica and cava ",5,15,0,0,0,Yes,100$,"Friday evenings,Saturday afternoons ,Saturday evenings ","Gigantic (>1000 people),Huge (300-600 people)",Either is fine,"Didn’t hear about it,Required registration,Event cost",,"Friday ,Saturday ,Sunday","Morning (8am–12pm) ,Evening (4pm–8pm) ,Night (after 8pm)",Yes,Maybe if they had food,A week,Email,,Email,Junior,"Psychology ","Hudson, Ohio, US",No,Plant life,Christmas,"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown)",,Usually,"Registration requirements ",No,,Seeing people I know,,,M,M,9,"Sweatpants and crewneck ",Passive,8,"Less registration requirements ",Ninja Creami,Nope,1,1,QID28,0.024390243902439025,QID52
2025-08-24 21:02:20,2025-08-24 21:08:27,IP Address,104.28.104.34,100,366,True,2025-08-24 21:08:27,R_6Pe09dPX8OlndgT,,,,,41.5,-81.6938,anonymous,EN,1,,,Safari iPhone,18.6,iPhone,390x844,kme67,"Food Truck Festival,T-shirt or swag giveaways,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),UPBeat Spring Concert,Spring Comedian at Severance Hall,Drone Show ,Club collaborations (Mahjong, Quidditch, Learn to Be, etc.) ","Swag/giveaway events ,Pop-up cafes (e.g., bakery, matcha) ,Concerts or live music ",,,Free hoodies,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Live entertainment",,"Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.)",,,5,7,,,0,No,,"Weekday lunchtime (12–2pm),Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Gigantic (>1000 people),Huge (300-600 people),Large (80-150 people) "," Require advance registration ","Didn’t hear about it,Bad timing,Too crowded,Required registration,Event cost",,"Monday,Wednesday ,Friday ,Saturday ,Sunday","Morning (8am–12pm) ,Afternoon (12pm–4pm) ,Evening (4pm–8pm) ",Yes,,3–5 days before,"Posters/flyers ,Friends",,Lawn signs by binary,Sophomore,"Mechanical Engineering ","San Jose, CA",More Asian food! Loved onepot last year,,,"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown)",,Yes,,No,,,,,M,M,7.5,"Blankets, hoodies, shirts, tube tops (hype and vice)",Passive,8,More registration spots pls it’s always sold out,Ninja Creami,,1,1,QID28,0.20512820512820512,"QID8,QID52,QID19,QID53,QID54,QID27,QID59,QID55"
2025-08-24 21:01:54,2025-08-24 21:08:30,IP Address,96.29.200.19,100,395,True,2025-08-24 21:08:31,R_6nJtEvjI8SpCinn,,,,,41.5364,-81.6048,anonymous,EN,1,,,Safari iPhone,18.6,iPhone,393x852,eno18,"T-shirt or swag giveaways,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),UPBeat Spring Concert","Food Festivals ,Swag/giveaway events ,Pop-up cafes (e.g., bakery, matcha) ",,,,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ",,"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.)",,,,,,,,No,,"Weekday late afternoon (4–6pm) ,Friday evenings,Sunday afternoons ","Large (80-150 people) ,No preference"," Require advance registration ","Bad timing,Event cost",,"Wednesday ,Friday ","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ,Night (after 8pm)",No,,"1–2 days before ","Social media ,Friends",,,Junior,"nutrition ",texas,,,,"Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",,Usually,,Yes,,,Vegan,,XXL,XXL,12,"hatch alarm, hoodie, ninja cream",Passive,8,,Ninja Creami,,1,1,QID28,0.325,"QID9,QID8,QID42,QID53,QID24,QID10,QID54,QID25,QID27,QID59,QID22,QID55,QID44"
2025-08-24 21:02:19,2025-08-24 21:08:37,IP Address,172.225.29.221,100,378,True,2025-08-24 21:08:38,R_12Kh1Ju7AvGbx49,,,,,41.5,-81.6938,anonymous,EN,1,,,Safari iPhone,17.5,iPhone,390x844,kzg3,"Food Truck Festival,T-shirt or swag giveaways,UPBeat Spring Concert,Thwing Tuesday","Swag/giveaway events ,Major shows or performances (comedians, drone show, etc.) ,Sports/spectator events ",,Anything with animals,,"Free food/snacks,Socializing/meeting new people ,Live entertainment",,"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese)",,,10,,,,,Yes,,Weekday lunchtime (12–2pm),"Huge (300-600 people),Medium (30-80 people)",Either is fine,"Didn’t hear about it,Bad timing,Too crowded",,"Wednesday ,Thursday ,Friday ","Afternoon (12pm–4pm) ",Yes,Less time would likely not go to events,A week,"Email,Social media ,Posters/flyers ",,email,Sophomore,Nutritional Biochemistry,Washington DC,no,soccer games,no,"Sports games (Guardians, Cavs, Browns, Monsters),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",,Yes,,No,,Events that allow friends to engage while meeting new people,,,M,L,8.5 women’s,,Passive,7,,Ninja Creami,,0,0,,0.175,"QID9,QID52,QID53,QID15,QID59,QID38,QID44"
2025-08-24 21:02:04,2025-08-24 21:08:45,IP Address,76.35.212.9,100,401,True,2025-08-24 21:08:46,R_6VaV0jU4tmb0km5,,,,,41.4722,-81.745,anonymous,EN,1,,,Chrome,139.0.0.0,Android 10,360x780,Jks183,"Food Truck Festival,T-shirt or swag giveaways,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Spring Comedian at Severance Hall","Food Festivals ,Swag/giveaway events ,Pop-up cafes (e.g., bakery, matcha) ",,"More giveaways that aren't just t-shirts ",Springfest,"Free food/snacks,Swag (shirts, water bottles, etc.) ",,"Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Desserts/sweets focused",,Yytime,10,25,300,200,0,Yes,350,"Weekday lunchtime (12–2pm),Saturday afternoons ,Sunday afternoons ","Large (80-150 people) ,Medium (30-80 people)",Either is fine,"Too crowded,Didn’t interest me,Travel time",,"Tuesday ,Thursday ,Saturday ,Sunday","Afternoon (12pm–4pm) ",Yes,More avaliable in evening. Would still be willing if really good,Two weeks or more,"Email,Social media ",,Email,Senior,"Biochemistry ","Wisconsin, US","Not particularly ","Not particularly ",Lunar new year,"Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",,Yes,,No,,Frequent events,,,S,S,6 W,Nintendo switch 2,Passive,7,Better organization during events,Ninja Creami,Less short answer,1,1,QID28,0.025,QID52
2025-08-24 21:01:37,2025-08-24 21:08:50,IP Address,71.73.69.184,100,433,True,2025-08-24 21:08:51,R_1GK86rCz3bFK2mR,,,,,41.6018,-81.5257,anonymous,EN,1,,,Safari iPhone,18.5,iPhone,402x874,syh26,"Food Truck Festival,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),Thwing Tuesday","Food Festivals ,Pop-up cafes (e.g., bakery, matcha) ,Luncheons or mixers",,,,Free food/snacks,,"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Indian/South Asian,Desserts/sweets focused",,,,,,,0,No,,"Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ","Huge (300-600 people),Large (80-150 people) ",Either is fine,"Event cost,Didn’t interest me,Travel time",,"Monday,Tuesday ,Wednesday ,Thursday ,Friday ","Evening (4pm–8pm) ,Night (after 8pm)",Yes,,A week,"Email,Social media ",,"Email, Instagram, CG",Senior,EE,"Los Angeles, CA",,,,"Sports games (Guardians, Cavs, Browns, Monsters),Food and market experiences (West Side Market, Little Italy, AsiaTown)",,Yes,,No,,,,,M,M,7,Anything that would be useful to me in the house or for school. Or something food related,Passive,8,,Ninja Creami,,1,1,QID28,0.28205128205128205,"QID9,QID8,QID52,QID42,QID19,QID53,QID54,QID27,QID59,QID55,QID44"
2025-08-24 21:03:02,2025-08-24 21:09:07,IP Address,204.156.196.66,100,365,True,2025-08-24 21:09:08,R_70VGGQHjOyWJGzp,,,,,41.5066,-81.6111,anonymous,EN,0.8999999761581421,,,Safari iPhone,18.6,iPhone,430x932,Gxl373,T-shirt or swag giveaways,"Food Festivals ,Swag/giveaway events ,Concerts or live music ",,Sporting games,Açaí bowl,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Performance",,"Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese)",,Ha ahn,0,20,0,0,20,Yes,1000,"Weekday lunchtime (12–2pm),Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Large (80-150 people) "," Require advance registration ","Bad timing,Too crowded,Required registration",,"Monday,Wednesday ,Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ",Yes,,A week,"Email,Social media ",,Email,Senior,Biochem,Cincinnati,No,"No ",No,"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown)",,Yes,,No,,,,,L,L,7,"Hoodie or t shirt ",Passive,7,,Ninja Creami,,1,1,QID28,0.125,"QID52,QID19,QID27,QID59,QID44"
2025-08-24 21:02:19,2025-08-24 21:09:14,IP Address,129.22.21.195,100,415,True,2025-08-24 21:09:15,R_1LCo5F2q9Aaedqx,,,,,41.5066,-81.6111,anonymous,EN,1,,,Chrome,138.0.0.0,Macintosh,1440x900,knj25,"T-shirt or swag giveaways,UPBeat Spring Concert,Thwing Tuesday,Club collaborations (Mahjong, Quidditch, Learn to Be, etc.) ,Arts & Crafts (e.g., Brightening Blooms, UPBling)","Concerts or live music ,Major shows or performances (comedians, drone show, etc.) ,Sports/spectator events ",,Giveaways for Browns games,,"Free food/snacks,Performance,Live entertainment",,"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato)",,Dave's Hot Chicken,10,50,350,350,10,Yes,400,"Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ","Gigantic (>1000 people),Huge (300-600 people),Large (80-150 people) "," Require advance registration ","Didn’t hear about it,Event cost,Didn’t interest me",,"Wednesday ,Thursday ,Friday ,Saturday ,Sunday","Evening (4pm–8pm) ",Yes,,A week,"Email,Social media ",,Social media,Senior,"Computer Science, Finance","Columbus, Ohio",Not really,"More sporty events (pickleball, etc.)",Not really,"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum)",,Yes,,No,,,,,M,L,8.5 W,"Blankets, hoodies, sweatpants",Passive,7,,Ninja Creami,,0,0,,0.15,"QID9,QID52,QID19,QID27,QID59,QID44"
2025-08-24 21:03:07,2025-08-24 21:09:25,IP Address,129.22.169.108,100,377,True,2025-08-24 21:09:26,R_7as1tYSBdhlLRKx,,,,,41.5066,-81.6111,anonymous,EN,1,,,Chrome,139.0.0.0,Windows NT 10.0,1700x956,eju3,"T-shirt or swag giveaways,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),UPBeat Spring Concert,Thwing Tuesday","Swag/giveaway events ,Off-campus experiences or trips ,Sports/spectator events ",,casino night,"sports events (guardians, cavs, browns)","Free food/snacks,Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ",,"American comfort (burgers, BBQ, wings),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.)",,cilantro,5,5,10,10,5,Yes,"10
","Weekday late afternoon (4–6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Large (80-150 people) "," Require advance registration ","Didn’t hear about it,Bad timing,Too crowded,Required registration,Event cost",,"Friday ,Saturday ","Evening (4pm–8pm) ,Night (after 8pm)",Yes,busy studying,Two weeks or more,"Email,Social media ",,"email
",Sophomore,electrical engineering,"Mclean, Virginia",-,-,-,"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",,Usually,-,No,,"participating in events
",Other:,none,L,L,9M,"gift cards, appliances, video game consoles",Passive,8,offer more free stuff,Ninja Creami,-,1,1,QID28,0,
2025-08-24 21:03:01,2025-08-24 21:09:44,IP Address,129.22.21.198,100,403,True,2025-08-24 21:09:45,R_6CfEeyxWx6eXkjR,,,,,41.5066,-81.6111,anonymous,EN,1,,,Safari iPhone,18.2,iPhone,393x852,Syy24,"Food Truck Festival,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),Drone Show ,Thwing Tuesday","Swag/giveaway events ,Off-campus experiences or trips ,Concerts or live music ",,Drone show,Upb diamonds skii trip,"Free food/snacks,Socializing/meeting new people ,Live entertainment",,"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,Desserts/sweets focused",,Tacologist,10,30,400,400,100,Yes,500,"Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Gigantic (>1000 people),Huge (300-600 people),Large (80-150 people) "," Require advance registration ","Didn’t hear about it,Bad timing,Too crowded,Event cost,Didn’t interest me",,"Wednesday ,Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ,Night (after 8pm)",Yes,Less time commitment,A week,"Email,Social media ,Posters/flyers ,Friends",,Email,Sophomore,Nursing,NJ,N/s,No,No,"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",,Yes,,No,,Friends,,,S,M,Women’s 6,"Ninja creami, speaker, blender, headphones, apple watch",Passive,8,More fun activities,Ninja Creami,,0,0,,0.05,"QID52,QID59"
2025-08-24 21:01:54,2025-08-24 21:09:54,IP Address,129.22.1.29,100,480,True,2025-08-24 21:09:55,R_3MFqGbGpNcqriGa,,,,,41.5066,-81.6111,anonymous,EN,1,,,Edge,139.0.0.0,Windows NT 10.0,1383x864,ajk284,"T-shirt or swag giveaways,UPBeat Spring Concert","Concerts or live music ,Major shows or performances (comedians, drone show, etc.) ,Club or organization collaborations ",,,,"Performance,Live entertainment",,"Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese)",,Swensons,5,,,,5,Yes,,"Weekday evening (after 6pm) ,Friday evenings,Saturday evenings ","Gigantic (>1000 people),Huge (300-600 people)",Walk-in Only (First come first serve),"Didn’t hear about it,Required registration,Have beef with UPB",,"Monday,Wednesday ,Friday ,Saturday ","Evening (4pm–8pm) ,Night (after 8pm)",No,,Two weeks or more,"Email,Friends",,I should probably follow UPB on instagram,Senior,Comp E,STL,Toasted Ravioli,"Cycling, riding bikes",,"Sports games (Guardians, Cavs, Browns, Monsters),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum)",,Yes,,No,,,Vegetarian,,L,L,11.5,"A higher-quality T-shirt as opposed to a cheaper hoodie. The same goes for other larger apparel items, I'd love something I can use for a long time.",Passive,8,"Less events where you need to register in advance, maybe those who do register in advance are rewarded for doing so.",Ninja Creami,,1,1,QID28,0.15384615384615385,"QID9,QID8,QID15,QID27,QID59,QID55"
2025-08-24 21:05:02,2025-08-24 21:10:02,IP Address,172.59.25.194,100,300,True,2025-08-24 21:10:03,R_30UeQF0VkmWTjl0,,,,,41.452,-81.6146,anonymous,EN,1,,,Safari iPhone,18.1.1,iPhone,414x896,Oxw40,I'm a freshman!,"Food Festivals ,Swag/giveaway events ,Concerts or live music ",,Music,"Music ","Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ,Live entertainment",,"Asian (Chinese, Japanese, Korean, Thai, etc.)",,"Mitchell’s ",10,10,0,0,10,Yes,20,"Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ","Huge (300-600 people),Large (80-150 people) ,Medium (30-80 people)",Either is fine,Didn’t hear about it,,"Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ,Night (after 8pm)",Yes,Lesso,A week,"Social media ",,Emails,Freshman,"Neuroscience ",New york,Chinese,Pickle ball,No,"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown)",,Yes,,No,,Social,,,S,S,7,Hoodies,,,Social,Ninja Creami,No,1,1,QID28,0.02564102564102564,QID52
2025-08-24 21:03:08,2025-08-24 21:10:02,IP Address,129.22.21.199,100,414,True,2025-08-24 21:10:03,R_7kAlVmTYn1lZQlc,,,,,41.5066,-81.6111,anonymous,EN,1,,,Safari iPhone,18.5,iPhone,390x844,Cgm89,"Food Truck Festival,T-shirt or swag giveaways,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Thwing Tuesday,Arts & Crafts (e.g., Brightening Blooms, UPBling)","Pop-up cafes (e.g., bakery, matcha) ,Arts & Crafts  ,Workshops/skill-building ",,The murder mystery events are really cool and really benefitted from Upb involvement!,UPB bakery was really fun!,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Live entertainment",,"American comfort (burgers, BBQ, wings),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Desserts/sweets focused",,Not sure but the bakeries around campus are really good!,0,0,0,0,0,Yes,$10,"Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Gigantic (>1000 people),Huge (300-600 people),Small (<20 people)"," Require advance registration ","Event cost,Travel time",,"Friday ,Saturday ,Sunday","Morning (8am–12pm) ,Afternoon (12pm–4pm) ,Evening (4pm–8pm) ",No,,A week,"Email,Posters/flyers ,Friends",,Email,Junior,Chemistry,Connecticut,Nope!,Baking and mysteries,Nope,"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",,Yes,,No,,Events with a lot of teamwork,,,M,M,7,"Sweatshirts and sweatpants, maybe cooking appliances like pots and pans or ninja products",Passive,8,Making sure there’s enough swag or food for everyone who signed ip,Ninja Creami,Nope!,1,1,QID28,0.02564102564102564,QID52
2025-08-24 21:03:01,2025-08-24 21:10:15,IP Address,172.56.6.48,100,434,True,2025-08-24 21:10:16,R_6I6IIWI8H2UBk5M,,,,,42.9339,-78.8046,anonymous,EN,1,,,Chrome iPhone,131.0.6778.73,iPhone,414x896,Cem217,"Food Truck Festival,T-shirt or swag giveaways,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),UPBeat Spring Concert,Spring Comedian at Severance Hall,Drone Show ,Thwing Tuesday","Swag/giveaway events ,Major shows or performances (comedians, drone show, etc.) ,Arts & Crafts  ",,Trip to cedar point,"Spring comedian ","Free food/snacks,Swag (shirts, water bottles, etc.) ",,"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),African/Caribbean",,Barrio’s,5,20,150,75,15,Yes,$100,"Weekday lunchtime (12–2pm),Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ","Huge (300-600 people),Large (80-150 people) ,Medium (30-80 people)",Either is fine,"Didn’t hear about it,Bad timing,Too crowded,Event cost,Didn’t interest me",,"Monday,Wednesday ,Friday ","Afternoon (12pm–4pm) ",Yes,Less time,Two weeks or more,"Email,Friends",,Email,Senior,"Mechanical and Aerospace Engineering ","New Jersey ",N/A,"Rock climbing ",Easter,"Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",,Usually,,No,,,Gluten Free,,M,M,Women’s 10,"Hats, blankets ",Passive,7,,Ninja Creami,,1,1,QID28,0.0975609756097561,"QID24,QID27,QID44,QID59"
2025-08-24 21:03:06,2025-08-24 21:10:25,IP Address,129.22.21.200,100,439,True,2025-08-24 21:10:26,R_7Ptao8cgxHxHbAY,,,,,41.5066,-81.6111,anonymous,EN,0.8999999761581421,,,Safari iPhone,Unknown,iPhone,402x874,hxl1551,None of these,"Food Festivals ,Swag/giveaway events ,Pop-up cafes (e.g., bakery, matcha) ",,,,"Free food/snacks,Swag (shirts, water bottles, etc.) ",,"Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.)",,Chipotle,0,0,0,0,0,Yes,50,"Friday evenings,Saturday afternoons ,Saturday evenings ","Huge (300-600 people),Large (80-150 people) ,Medium (30-80 people)",Either is fine,"Didn’t hear about it,Bad timing,Too crowded,Event cost",,"Monday,Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,Longer study times. And yes,A week,"Email,Social media ,Friends",,Email,Freshman,"Nursing ",Florida,Food,"Korean culture ","April fools day ","Sports games (Guardians, Cavs, Browns, Monsters),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",,Yes,,No,,Fun events with lots of people,,,M,M,8.5f,"Headphones, TV, hoodies, electric scooter, AirPods, iPhone, ",,,"Bigger spaces so it’s not so crowded when there are a lot of people ",Ninja Creami,No this was good,1,1,QID28,0.07692307692307693,"QID52,QID8,QID9"
2025-08-24 21:01:58,2025-08-24 21:10:28,IP Address,96.28.50.136,100,509,True,2025-08-24 21:10:28,R_6YJ8mQWEUsnHWrh,,,,,41.4722,-81.745,anonymous,EN,0.8999999761581421,,,Safari iPhone,18.5,iPhone,414x896,liv5,"Food Truck Festival,T-shirt or swag giveaways,Drone Show ,Thwing Tuesday","Food Festivals ,Swag/giveaway events ,Pop-up cafes (e.g., bakery, matcha) ",,the therapy dogs during finals was very calming and cute!,acai bowls event was a really tasty and different event that i enjoyed,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ",,"Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Desserts/sweets focused",,"mango mango, tacologist",5,10,,,5,No,,"Weekday late afternoon (4–6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Large (80-150 people) "," Require advance registration ",Too crowded,,"Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,yes,A week,"Email,Social media ",,email,Junior,"finance ",new york,italian,unique foods,no there isnt,"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown)",,Yes,,No,,"nothing in particular ",Other:,,S,S,women’s 6,"i REALLY want a ninja creami. case merch is always nice shirts ",Passive,8,"try to spread out times for pick up events to make lines a bit shorter ",Ninja Creami,nope this was great,1,1,QID28,0,
2025-08-24 21:05:30,2025-08-24 21:10:31,IP Address,75.187.86.154,100,301,True,2025-08-24 21:10:32,R_6K1kvOB63oT184t,,,,,41.4722,-81.745,anonymous,EN,0.8999999761581421,,,Safari iPhone,18.6,iPhone,402x874,ejp109,"Food Truck Festival,T-shirt or swag giveaways,Spring Comedian at Severance Hall,Thwing Tuesday","Food Festivals ,Swag/giveaway events ,Sports/spectator events ",,A Cavs game (I couldn’t make the last one),Cavs game,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Live entertainment",,"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,African/Caribbean,Desserts/sweets focused",,,0,10,,,0,Yes,,"Weekday lunchtime (12–2pm),Weekday evening (after 6pm) ",No preference,Either is fine,"Didn’t hear about it,Bad timing,Required registration,Other:","Couldn’t register due to small availability ","Monday,Tuesday ,Wednesday ,Thursday ,Friday ","Morning (8am–12pm) ,Evening (4pm–8pm) ,Night (after 8pm)",Yes,Still go to events but ones that don’t take as much time,A week,"Email,Social media ,Posters/flyers ,Friends",,,Senior,BME,Boston,,,,"Sports games (Guardians, Cavs, Browns, Monsters),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown)",,Usually,,No,,,,,L,XL,8,anything,Passive,7,,Air Fryer,,0,0,,0.2682926829268293,"QID52,QID42,QID53,QID24,QID54,QID15,QID27,QID59,QID22,QID55,QID44"
